day,height,genomic,RU,biolrepeat,VAR00001,foxnull,treated,repetition,VAR00002,expo,treatdaysint,treatgeneint,daygeneint
35,3,wt,A,a, ,0,0,1, , ,0,0,0
35,3,wt,A,a, ,0,0,1, , ,0,0,0
35,2,wt,A,a, ,0,0,1, , ,0,0,0
35,2,wt,A,a, ,0,0,1, , ,0,0,0
35,2,wt,A,a, ,0,0,1, , ,0,0,0
35,1,wt,A,a, ,0,0,1, , ,0,0,0
35,1,wt,A,a, ,0,0,1, , ,0,0,0
35,1,wt,A,a, ,0,0,1, , ,0,0,0
35,1,wt,A,a, ,0,0,1, , ,0,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,3,wt,P,a, ,0,1,1, , ,35,0,0
35,1,wt,P,a, ,0,1,1, , ,35,0,0
35,1,wt,P,a, ,0,1,1, , ,35,0,0
35,1,wt,P,a, ,0,1,1, , ,35,0,0
35,1,wt,P,a, ,0,1,1, , ,35,0,0
37,3,foxonull,A,a, ,1,0,1, , ,0,0,37
37,3,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,1,foxonull,A,a, ,1,0,1, , ,0,0,37
37,3,foxonull,P,a, ,1,1,1, , ,37,1,37
37,3,foxonull,P,a, ,1,1,1, , ,37,1,37
37,3,foxonull,P,a, ,1,1,1, , ,37,1,37
37,2,foxonull,P,a, ,1,1,1, , ,37,1,37
37,2,foxonull,P,a, ,1,1,1, , ,37,1,37
37,2,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,1,foxonull,P,a, ,1,1,1, , ,37,1,37
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,A,a, ,0,0,1, , ,0,0,0
37,2,wt,A,a, ,0,0,1, , ,0,0,0
37,2,wt,A,a, ,0,0,1, , ,0,0,0
37,2,wt,A,a, ,0,0,1, , ,0,0,0
37,2,wt,A,a, ,0,0,1, , ,0,0,0
37,1,wt,A,a, ,0,0,1, , ,0,0,0
37,1,wt,A,a, ,0,0,1, , ,0,0,0
37,1,wt,A,a, ,0,0,1, , ,0,0,0
37,1,wt,A,a, ,0,0,1, , ,0,0,0
37,3,wt,P,a, ,0,1,1, , ,37,0,0
37,3,wt,P,a, ,0,1,1, , ,37,0,0
37,3,wt,P,a, ,0,1,1, , ,37,0,0
37,3,wt,P,a, ,0,1,1, , ,37,0,0
37,3,wt,P,a, ,0,1,1, , ,37,0,0
37,3,wt,P,a, ,0,1,1, , ,37,0,0
37,2,wt,P,a, ,0,1,1, , ,37,0,0
37,2,wt,P,a, ,0,1,1, , ,37,0,0
37,2,wt,P,a, ,0,1,1, , ,37,0,0
37,2,wt,P,a, ,0,1,1, , ,37,0,0
37,1,wt,P,a, ,0,1,1, , ,37,0,0
37,1,wt,P,a, ,0,1,1, , ,37,0,0
40,3,foxonull,A,a, ,1,0,1, , ,0,0,40
40,3,foxonull,A,a, ,1,0,1, , ,0,0,40
40,2,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,1,foxonull,A,a, ,1,0,1, , ,0,0,40
40,2,foxonull,P,a, ,1,1,1, , ,40,1,40
40,2,foxonull,P,a, ,1,1,1, , ,40,1,40
40,2,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,1,foxonull,P,a, ,1,1,1, , ,40,1,40
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,A,a, ,0,0,1, , ,0,0,0
40,2,wt,A,a, ,0,0,1, , ,0,0,0
40,2,wt,A,a, ,0,0,1, , ,0,0,0
40,1,wt,A,a, ,0,0,1, , ,0,0,0
40,1,wt,A,a, ,0,0,1, , ,0,0,0
40,1,wt,A,a, ,0,0,1, , ,0,0,0
40,1,wt,A,a, ,0,0,1, , ,0,0,0
40,1,wt,A,a, ,0,0,1, , ,0,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,3,wt,P,a, ,0,1,1, , ,40,0,0
40,2,wt,P,a, ,0,1,1, , ,40,0,0
40,1,wt,P,a, ,0,1,1, , ,40,0,0
40,1,wt,P,a, ,0,1,1, , ,40,0,0
40,1,wt,P,a, ,0,1,1, , ,40,0,0
40,1,wt,P,a, ,0,1,1, , ,40,0,0
44,3,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,1,foxonull,A,a, ,1,0,1, , ,0,0,44
44,3,foxonull,P,a, ,1,1,1, , ,44,1,44
44,2,foxonull,P,a, ,1,1,1, , ,44,1,44
44,2,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,1,foxonull,P,a, ,1,1,1, , ,44,1,44
44,3,wt,A,a, ,0,0,1, , ,0,0,0
44,3,wt,A,a, ,0,0,1, , ,0,0,0
44,3,wt,A,a, ,0,0,1, , ,0,0,0
44,3,wt,A,a, ,0,0,1, , ,0,0,0
44,3,wt,A,a, ,0,0,1, , ,0,0,0
44,2,wt,A,a, ,0,0,1, , ,0,0,0
44,2,wt,A,a, ,0,0,1, , ,0,0,0
44,2,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,1,wt,A,a, ,0,0,1, , ,0,0,0
44,3,wt,P,a, ,0,1,1, , ,44,0,0
44,3,wt,P,a, ,0,1,1, , ,44,0,0
44,3,wt,P,a, ,0,1,1, , ,44,0,0
44,3,wt,P,a, ,0,1,1, , ,44,0,0
44,3,wt,P,a, ,0,1,1, , ,44,0,0
44,2,wt,P,a, ,0,1,1, , ,44,0,0
44,2,wt,P,a, ,0,1,1, , ,44,0,0
44,1,wt,P,a, ,0,1,1, , ,44,0,0
44,1,wt,P,a, ,0,1,1, , ,44,0,0
44,1,wt,P,a, ,0,1,1, , ,44,0,0
44,1,wt,P,a, ,0,1,1, , ,44,0,0
44,1,wt,P,a, ,0,1,1, , ,44,0,0
47,3,foxonull,A,a, ,1,0,1, , ,0,0,47
47,2,foxonull,A,a, ,1,0,1, , ,0,0,47
47,1,foxonull,A,a, ,1,0,1, , ,0,0,47
47,1,foxonull,A,a, ,1,0,1, , ,0,0,47
47,1,foxonull,A,a, ,1,0,1, , ,0,0,47
47,1,foxonull,A,a, ,1,0,1, , ,0,0,47
47,1,foxonull,A,a, ,1,0,1, , ,0,0,47
47,1,foxonull,A,a, ,1,0,1, , ,0,0,47
47,2,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,1,foxonull,P,a, ,1,1,1, , ,47,1,47
47,3,wt,A,a, ,0,0,1, , ,0,0,0
47,3,wt,A,a, ,0,0,1, , ,0,0,0
47,2,wt,A,a, ,0,0,1, , ,0,0,0
47,2,wt,A,a, ,0,0,1, , ,0,0,0
47,2,wt,A,a, ,0,0,1, , ,0,0,0
47,2,wt,A,a, ,0,0,1, , ,0,0,0
47,2,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,1,wt,A,a, ,0,0,1, , ,0,0,0
47,3,wt,P,a, ,0,1,1, , ,47,0,0
47,3,wt,P,a, ,0,1,1, , ,47,0,0
47,2,wt,P,a, ,0,1,1, , ,47,0,0
47,2,wt,P,a, ,0,1,1, , ,47,0,0
47,2,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
47,1,wt,P,a, ,0,1,1, , ,47,0,0
5,3,foxonull,A,b, ,1,0,2, , ,0,0,5
5,3,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,2,foxonull,A,b, ,1,0,2, , ,0,0,5
5,1,foxonull,A,b, ,1,0,2, , ,0,0,5
5,1,foxonull,A,b, ,1,0,2, , ,0,0,5
5,3,foxonull,P,b, ,1,1,2, , ,5,1,5
5,3,foxonull,P,b, ,1,1,2, , ,5,1,5
5,3,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,2,foxonull,P,b, ,1,1,2, , ,5,1,5
5,1,foxonull,P,b, ,1,1,2, , ,5,1,5
5,1,foxonull,P,b, ,1,1,2, , ,5,1,5
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,A,b, ,0,0,2, , ,0,0,0
5,2,wt,A,b, ,0,0,2, , ,0,0,0
5,2,wt,A,b, ,0,0,2, , ,0,0,0
5,2,wt,A,b, ,0,0,2, , ,0,0,0
5,2,wt,A,b, ,0,0,2, , ,0,0,0
5,2,wt,A,b, ,0,0,2, , ,0,0,0
5,2,wt,A,b, ,0,0,2, , ,0,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,3,wt,P,b, ,0,1,2, , ,5,0,0
5,2,wt,P,b, ,0,1,2, , ,5,0,0
5,2,wt,P,b, ,0,1,2, , ,5,0,0
5,2,wt,P,b, ,0,1,2, , ,5,0,0
5,2,wt,P,b, ,0,1,2, , ,5,0,0
5,2,wt,P,b, ,0,1,2, , ,5,0,0
7,3,foxonull,A,b, ,1,0,2, , ,0,0,7
7,3,foxonull,A,b, ,1,0,2, , ,0,0,7
7,3,foxonull,A,b, ,1,0,2, , ,0,0,7
7,3,foxonull,A,b, ,1,0,2, , ,0,0,7
7,2,foxonull,A,b, ,1,0,2, , ,0,0,7
7,2,foxonull,A,b, ,1,0,2, , ,0,0,7
7,2,foxonull,A,b, ,1,0,2, , ,0,0,7
7,2,foxonull,A,b, ,1,0,2, , ,0,0,7
7,2,foxonull,A,b, ,1,0,2, , ,0,0,7
7,1,foxonull,A,b, ,1,0,2, , ,0,0,7
7,1,foxonull,A,b, ,1,0,2, , ,0,0,7
7,1,foxonull,A,b, ,1,0,2, , ,0,0,7
7,1,foxonull,A,b, ,1,0,2, , ,0,0,7
7,1,foxonull,A,b, ,1,0,2, , ,0,0,7
7,1,foxonull,A,b, ,1,0,2, , ,0,0,7
7,3,foxonull,P,b, ,1,1,2, , ,7,1,7
7,3,foxonull,P,b, ,1,1,2, , ,7,1,7
7,3,foxonull,P,b, ,1,1,2, , ,7,1,7
7,3,foxonull,P,b, ,1,1,2, , ,7,1,7
7,3,foxonull,P,b, ,1,1,2, , ,7,1,7
7,3,foxonull,P,b, ,1,1,2, , ,7,1,7
